epoch,train_acc,train_loss,test_acc
0,44.85170370438187,0.6935409131368001,44.46533334757487
1,44.5396296303078,0.693146942279957,44.46533334757487
2,44.53962962962963,0.6931469397933395,44.46533334757487
3,44.53962963075991,0.693146937306722,44.46533334757487
4,44.53962962940357,0.6931469512444955,44.46533334757487
5,44.539629631664134,0.6931476047975046,44.46533334757487
6,44.539629631664134,0.6931488085640801,44.46533334757487
7,44.539629631664134,0.6931495950875459,44.46533334757487
8,44.53962962985569,0.69314990106512,44.46533334757487
9,44.53962962962963,0.6931500708685981,44.46533334757487
10,44.539629630985964,0.693150176970164,44.46533334757487
11,44.53962963075991,0.6931501494619582,44.46533334757487
12,44.56962963008174,0.6931490666318822,49.932000002034506
13,73.82466666937934,0.543447512517152,99.86866666666667
14,99.95777777777778,0.31427082528184963,99.98
15,99.98977778049046,0.3136608151771404,99.988
16,99.99355555555556,0.3135661968531432,99.99133333333333
17,99.99496296296296,0.3135333419888108,99.992
18,99.99592592592593,0.31352154122281956,99.99266666666666
19,99.99607407407407,0.31351031464117546,99.99266666666666
19,99.99607407407407,0.31351031464117546,99.99266666666666
