epoch,train_acc,train_loss,test_acc
0,80.99170370551215,0.5133368961440192,98.84000001220703
1,99.78377777777777,0.32245283089037297,99.92066669108073
2,99.92162962962963,0.31548979641066655,99.92066669108073
3,99.92177777777778,0.31475435955789355,99.92066669108073
4,99.92177777777778,0.3145013628111945,99.92066669108073
5,99.92177777777778,0.3143772846310227,99.92066669108073
6,99.92177778049044,0.314304892456973,99.92066669108073
7,99.92177777777778,0.31425798565370067,99.92066669108073
8,99.92177777777778,0.31422538430249247,99.92066669108073
9,99.92177777777778,0.3142015305324837,99.92066669108073
